Temperature,Humidity,Wind_Speed,PM2.5,PM10,NO2,SO2,CO,O3,AQI
-0.2777182948111455,-0.5733752997663475,1.3694307511020543,-1.4891692505791647,-1.342317531297559,0.2831272557034875,0.5697941403194815,-0.5105022337327263,0.15513534782370864,42.0
-0.7551569912674644,1.0311600684797475,0.22955304961619327,-0.6582869819370538,-0.640515504517842,-0.025487814815206504,0.706941406087918,-0.28865024107370296,-0.3796220450336054,53.0
-1.193621100257961,1.021316293214434,-1.541328379477912,-0.6226267987335298,-0.4789753960519224,0.14235546915110067,0.3060493984571037,-0.635293979603427,0.07874143455837831,53.0
-1.154646512792139,0.4799086536221932,0.8605567772244376,0.17616130502540933,0.07385075292033558,0.15859836759945323,1.1605823620912075,-0.5936967309798601,0.06600911568082303,88.0
-1.2910575689225159,-0.1500929633578686,1.7968848891592517,1.5098521568372099,2.157718152130698,1.338915654846388,0.34824855715508396,1.9576011845989096,-1.1944904531971319,208.0
-0.8818244005313856,-1.3215022199301711,1.4508505869224726,-0.8972102094006651,-0.986929292672536,-0.009244916366854147,1.7724701632119237,0.32144273873861157,0.47980947920136374,64.0
-1.924394615242122,0.39131467623437216,0.1074232958855654,-1.5854517452286796,-1.4464211567533738,-1.6660205580987906,-0.010444291777749618,-1.2315212098745525,0.492541798078919,54.0
-0.47259123214025517,-1.4347056354812762,-0.7881948981390395,-0.10912016060278323,-0.19897254137766168,1.2198010662251377,-0.6539814619219515,0.7096837258919025,0.015079840170602819,80.0
0.8428010948312349,-0.1500929633578686,-1.541328379477912,-0.11268617892313544,-0.5651301205670795,0.2668843572551353,0.5064954022725107,-0.4134419869444036,-1.2008566126359093,78.0
0.49202980763883736,-0.9277512093176324,-0.17754612948589987,-0.7403054033051591,-0.5741045710374083,-0.3774172811961734,-0.5484835651770004,1.264313707539461,0.874511364405572,95.0
-0.5797713476712656,2.9211649194199336,-1.1138742414207141,0.18685935998646672,0.7128316264077509,0.6783711179467271,-0.9388257831333194,0.14118799470315485,0.26336005828292713,129.0
-0.3654111166092451,-0.4306405584193022,0.1888431317059841,-0.4906841208804906,-0.6764133063991574,-0.7293467475771402,0.04230465659472593,-1.439507452992387,0.7599204945075758,58.0
-1.193621100257961,-1.065564063032021,-0.25896596530631855,-0.20896867357265053,-0.20794699184799056,-0.9567473258540727,-0.8333278863883683,2.3042449231286337,-0.5642406687581543,139.0
-1.1643901596585946,2.4929606953787977,1.1251712436407983,-0.4942501392008431,-0.07871490507525511,1.1927295688112172,1.4559764729770706,1.4168369524925397,-0.4814805960540463,99.0
